Blank_PCR,Blood,Menstrual.secretion,Nasal.mucosa,Saliva,Semen.fertile,Semen.sterile,Skin,Skin.penile,Vaginal.mucosa,HBB,ALAS2,CD93,HTN3,STATH,BPIFA1,MUC4,MYOZ1,CYP2B7P1,MMP10,MMP7,MMP11,SEMG1,KLK3,PRM1,RPS4Y1,XIST,ACTB,18S-rRNA,replicate_value
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1433.0,0.0,0.0,0.0,0.0,0.0,3393.0,336.0,0.0,0.0,0.0,0.0,0.0,826.0,0.0,2440.0,3893.0,3234.0,7660.0,4.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6732.0,1447.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4456.0,1926.0,0.0,834.0,1969.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2381.0,4665.0,2447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6053.0,2304.0,7389.0,4.0
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4904.0,7883.0,966.0,786.0,1099.0,0.0,742.0,363.0,0.0,0.0,0.0,0.0,2592.0,0.0,0.0,1122.0,3458.0,3856.0,6864.0,2.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7718.0,0.0,1165.0,0.0,8641.0,1871.0,8011.0,867.0,0.0,0.0,0.0,0.0,8970.0,2518.0,6954.0,6865.0,711.0,7242.0,7437.0,4.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7789.0,8896.0,934.0,4930.0,8284.0,1022.0,7184.0,363.0,0.0,0.0,0.0,0.0,0.0,286.0,7303.0,5887.0,3811.0,7305.0,7387.0,4.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,169.0,0.0,767.0,0.0,2102.0,0.0,0.0,0.0,0.0,0.0,1648.0,6683.0,2592.0,6756.0,7096.0,4.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6547.0,1399.0,0.0,2599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7537.0,2882.0,0.0,2707.0,7439.0,4.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8139.0,5527.0,506.0,5716.0,0.0,2906.0,7653.0,3.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6897.0,1532.0,296.0,578.0,0.0,0.0,1604.0,0.0,0.0,0.0,0.0,0.0,1077.0,345.0,7979.0,4093.0,0.0,3866.0,7021.0,6.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4971.0,3071.0,2314.0,0.0,0.0,0.0,8862.0,1552.0,321.0,0.0,0.0,0.0,0.0,745.0,7072.0,7031.0,3871.0,5262.0,7228.0,4.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7504.0,259.0,281.0,8627.0,8694.0,7671.0,8720.0,8757.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,3892.0,5204.0,5202.0,7492.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0,0.0,793.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,2634.0,3.0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5201.0,7012.0,362.0,8697.0,7950.0,458.0,8862.0,1552.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,5627.0,3871.0,5290.0,7228.0,4.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5252.0,0.0,0.0,0.0,8475.0,1672.0,1319.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.0,6876.0,3840.0,5027.0,4.0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6979.0,0.0,497.0,7320.0,6967.0,0.0,8651.0,7100.0,784.0,0.0,0.0,0.0,7325.0,286.0,0.0,7022.0,6059.0,6960.0,7650.0,4.0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6867.0,881.0,0.0,793.0,1505.0,543.0,7184.0,363.0,0.0,0.0,0.0,0.0,758.0,255.0,0.0,2944.0,2878.0,4814.0,6781.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6239.0,7742.0,0.0,8463.0,8207.0,0.0,5051.0,761.0,187.0,376.0,4057.0,1812.0,8803.0,1995.0,5638.0,6989.0,6589.0,3704.0,7593.0,4.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7915.0,161.0,223.0,0.0,8383.0,0.0,5430.0,2462.0,0.0,0.0,0.0,0.0,9314.0,3785.0,6165.0,6555.0,1959.0,3057.0,7276.0,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6247.0,545.0,2368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839.0,4987.0,5289.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6498.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,0.0,903.0,6855.0,4.0
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7895.0,5848.0,896.0,0.0,0.0,0.0,8508.0,2530.0,0.0,0.0,0.0,0.0,6014.0,1524.0,7812.0,6491.0,6300.0,4070.0,7412.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7778.0,2441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,651.0,1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6239.0,377.0,5064.0,3613.0,7967.0,0.0,6389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3074.0,0.0,7183.0,7240.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9248.0,1320.0,0.0,6887.0,0.0,660.0,6126.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7453.0,0.0,0.0,0.0,0.0,0.0,1470.0,1605.0,0.0,6903.0,1417.0,1136.0,3933.0,4.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7187.0,571.0,2357.0,8666.0,8188.0,2165.0,8584.0,5541.0,0.0,565.0,1278.0,4993.0,9248.0,3841.0,965.0,6887.0,4398.0,7194.0,7549.0,4.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5833.0,8772.0,0.0,0.0,0.0,0.0,5098.0,0.0,0.0,1899.0,1366.0,2246.0,6914.0,256.0,0.0,2453.0,4239.0,4573.0,7590.0,4.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7989.0,0.0,0.0,692.0,5069.0,0.0,8876.0,5791.0,1585.0,0.0,0.0,0.0,9337.0,1803.0,2558.0,7740.0,5336.0,5923.0,6914.0,4.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7711.0,3126.0,2955.0,0.0,8541.0,1134.0,6551.0,0.0,0.0,465.0,0.0,248.0,9314.0,2663.0,6315.0,7013.0,4859.0,5387.0,6936.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,476.0,0.0,0.0,0.0,0.0,0.0,5051.0,761.0,187.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,6589.0,3347.0,7593.0,2.0
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7597.0,1106.0,0.0,0.0,0.0,0.0,2555.0,2272.0,1209.0,0.0,0.0,287.0,1357.0,665.0,2109.0,5794.0,6505.0,6876.0,6392.0,4.0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6421.0,5556.0,6330.0,734.0,195.0,0.0,1888.0,0.0,0.0,745.0,1288.0,317.0,0.0,0.0,0.0,0.0,5248.0,3243.0,7194.0,4.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6575.0,7229.0,744.0,2132.0,221.0,0.0,8467.0,2768.0,237.0,409.0,969.0,838.0,8849.0,3730.0,8103.0,6520.0,5960.0,6399.0,7410.0,3.0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7563.0,0.0,0.0,1336.0,940.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,1148.0,5309.0,1262.0,7160.0,3.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7007.0,1309.0,150.0,0.0,8541.0,1134.0,6551.0,2533.0,0.0,0.0,1139.0,537.0,8970.0,2518.0,6954.0,6865.0,6724.0,5387.0,7479.0,4.0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6214.0,5740.0,1956.0,0.0,2219.0,0.0,7453.0,0.0,0.0,0.0,0.0,0.0,9168.0,5373.0,0.0,6812.0,1417.0,6909.0,6671.0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5402.0,4050.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,6892.0,0.0,4910.0,5605.0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1030.0,0.0,1791.0,1514.0,2830.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,5794.0,6402.0,4702.0,4.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5251.0,8980.0,1098.0,3945.0,3215.0,0.0,8169.0,0.0,0.0,0.0,1295.0,0.0,6983.0,1294.0,7410.0,7392.0,6896.0,7191.0,7089.0,4.0
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,509.0,8064.0,8380.0,0.0,5437.0,2533.0,0.0,0.0,0.0,0.0,1739.0,0.0,0.0,5812.0,6084.0,1571.0,7316.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4543.0,1856.0,3787.0,2.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,229.0,0.0,1650.0,257.0,1232.0,1943.0,2127.0,0.0,1098.0,0.0,208.0,0.0,2135.0,1648.0,4710.0,5748.0,7540.0,5.0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6547.0,1399.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2882.0,3158.0,2707.0,7439.0,3.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6464.0,4249.0,295.0,0.0,1560.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,9323.0,244.0,7580.0,6107.0,6172.0,6941.0,7365.0,3.0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4971.0,3071.0,2314.0,6611.0,8257.0,7838.0,7442.0,0.0,0.0,0.0,0.0,0.0,9260.0,787.0,7326.0,7425.0,0.0,5479.0,7486.0,4.0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6464.0,4249.0,320.0,3083.0,5229.0,0.0,4854.0,205.0,0.0,337.0,0.0,0.0,9248.0,1628.0,6076.0,6887.0,206.0,7652.0,6930.0,4.0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6294.0,5539.0,0.0,8395.0,2007.0,906.0,0.0,0.0,711.0,8833.0,5992.0,5755.0,7183.0,5397.0,7050.0,7119.0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5719.0,7969.0,2039.0,0.0,0.0,0.0,8774.0,339.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6604.0,6615.0,6710.0,4.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6465.0,217.0,544.0,0.0,0.0,0.0,7935.0,3925.0,4799.0,257.0,1370.0,0.0,5765.0,305.0,476.0,7475.0,4605.0,5756.0,7541.0,4.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6464.0,4249.0,295.0,0.0,0.0,0.0,195.0,256.0,0.0,0.0,0.0,0.0,9337.0,1157.0,0.0,7228.0,258.0,2773.0,6930.0,3.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8289.0,0.0,0.0,0.0,0.0,0.0,7754.0,3551.0,0.0,0.0,0.0,0.0,153.0,874.0,6133.0,6723.0,3488.0,6304.0,7070.0,4.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6078.0,3097.0,2955.0,0.0,1560.0,1636.0,6800.0,2071.0,0.0,465.0,0.0,248.0,0.0,0.0,4456.0,5841.0,6773.0,7310.0,7382.0,4.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,7763.0,0.0,933.0,0.0,7575.0,0.0,444.0,0.0,0.0,0.0,0.0,0.0,909.0,745.0,7072.0,7031.0,845.0,3954.0,7273.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9277.0,2174.0,0.0,6761.0,0.0,2797.0,7740.0,3.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6211.0,4050.0,3484.0,0.0,8383.0,0.0,8763.0,7042.0,589.0,2456.0,1536.0,3424.0,0.0,0.0,0.0,6892.0,5257.0,6117.0,7590.0,4.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7248.0,4263.0,380.0,0.0,8257.0,7838.0,7442.0,0.0,0.0,0.0,0.0,0.0,747.0,1474.0,6692.0,7065.0,6708.0,2737.0,7486.0,3.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,203.0,0.0,0.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9314.0,2663.0,5755.0,7183.0,0.0,3057.0,7164.0,3.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8102.0,0.0,0.0,0.0,608.0,0.0,5694.0,2396.0,4264.0,232.0,2113.0,294.0,7325.0,286.0,0.0,7022.0,5976.0,7018.0,7740.0,3.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,1566.0,8101.0,0.0,7409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.0,0.0,4933.0,7213.0,2.0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5715.0,7572.0,0.0,4956.0,3413.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,3726.0,908.0,7484.0,7674.0,1753.0,7149.0,7163.0,3.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,986.0,156.0,0.0,7039.0,0.0,0.0,0.0,0.0,0.0,8803.0,1995.0,5638.0,6989.0,0.0,2535.0,7584.0,4.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7328.0,191.0,367.0,4203.0,2668.0,1636.0,8409.0,4594.0,4750.0,314.0,4728.0,699.0,5858.0,0.0,6398.0,7112.0,6172.0,6941.0,7206.0,4.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5870.0,699.0,449.0,0.0,1172.0,171.0,8361.0,4743.0,3318.0,0.0,0.0,0.0,6426.0,6306.0,2404.0,6384.0,5469.0,7038.0,7429.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7969.0,1563.0,933.0,0.0,0.0,0.0,0.0,0.0,9337.0,1157.0,0.0,7228.0,0.0,6949.0,6545.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6686.0,1198.0,0.0,0.0,311.0,0.0,460.0,285.0,0.0,0.0,0.0,0.0,2066.0,825.0,6957.0,5724.0,4065.0,4877.0,6905.0,4.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7548.0,8106.0,6779.0,8582.0,7877.0,0.0,1935.0,0.0,0.0,4588.0,3655.0,7146.0,9277.0,2174.0,0.0,6761.0,6003.0,6680.0,7445.0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.0,456.0,2.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,509.0,0.0,0.0,0.0,448.0,513.0,0.0,0.0,0.0,0.0,2897.0,507.0,6853.0,7917.0,1907.0,1401.0,7316.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6465.0,217.0,544.0,3613.0,6226.0,0.0,7935.0,3925.0,4799.0,257.0,1370.0,0.0,9314.0,2663.0,0.0,6555.0,4605.0,5756.0,6936.0,4.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,293.0,6262.0,5549.0,0.0,329.0,632.0,3.0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6665.0,0.0,0.0,0.0,460.0,0.0,3393.0,336.0,0.0,0.0,0.0,0.0,1739.0,0.0,0.0,5812.0,4727.0,3234.0,7023.0,4.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8008.0,9025.0,0.0,692.0,8451.0,7817.0,7860.0,1082.0,0.0,0.0,0.0,266.0,7325.0,1803.0,2558.0,7740.0,3994.0,6507.0,7518.0,4.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6979.0,8973.0,2172.0,0.0,8694.0,7671.0,8651.0,7100.0,784.0,0.0,0.0,0.0,1063.0,1456.0,265.0,7455.0,6807.0,7106.0,7650.0,4.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7789.0,0.0,325.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,361.0,0.0,7812.0,2666.0,3811.0,936.0,1461.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,6855.0,4.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8120.0,4935.0,4428.0,1362.0,3143.0,0.0,5333.0,2083.0,1531.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,4290.0,6826.0,7170.0,4.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6691.0,4935.0,744.0,3083.0,5229.0,295.0,8830.0,6537.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0,6931.0,7068.0,7043.0,4.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6434.0,2490.0,1023.0,0.0,8449.0,4795.0,8477.0,7776.0,0.0,1595.0,1110.0,4309.0,1941.0,0.0,7615.0,6268.0,5649.0,5714.0,7540.0,4.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7496.0,881.0,1273.0,0.0,7409.0,833.0,8929.0,7739.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,6304.0,7360.0,7495.0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,453.0,8614.0,806.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,1827.0,2002.0,3.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,878.0,8855.0,2782.0,0.0,0.0,0.0,8720.0,8757.0,1345.0,0.0,0.0,0.0,0.0,0.0,4456.0,5892.0,5204.0,6515.0,6956.0,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8120.0,0.0,0.0,0.0,0.0,0.0,5333.0,2083.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,4290.0,503.0,3665.0,3.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7789.0,8078.0,1064.0,4930.0,7259.0,0.0,844.0,244.0,0.0,0.0,0.0,0.0,9168.0,5373.0,0.0,6917.0,3811.0,7331.0,7917.0,4.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5755.0,1424.0,597.0,0.0,0.0,0.0,8862.0,8115.0,321.0,2262.0,3184.0,5840.0,185.0,1189.0,289.0,5734.0,3883.0,5185.0,7228.0,4.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7187.0,2355.0,580.0,0.0,2498.0,0.0,8168.0,5541.0,0.0,565.0,1278.0,4993.0,9263.0,3785.0,6165.0,6733.0,4398.0,7652.0,7405.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1225.0,0.0,8720.0,8757.0,1345.0,0.0,0.0,0.0,0.0,665.0,0.0,5794.0,5204.0,4616.0,6956.0,4.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7355.0,7229.0,214.0,0.0,191.0,0.0,7264.0,2342.0,0.0,409.0,969.0,838.0,0.0,0.0,0.0,5690.0,6732.0,2440.0,7167.0,4.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,548.0,0.0,611.0,0.0,7826.0,7103.0,8286.0,256.0,0.0,0.0,0.0,0.0,5474.0,165.0,8106.0,5370.0,258.0,4624.0,7295.0,4.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7765.0,7572.0,0.0,0.0,7800.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,392.0,0.0,2907.0,1753.0,2325.0,6905.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,960.0,0.0,8306.0,0.0,5743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4908.0,6991.0,7279.0,4.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8391.0,417.0,2139.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,4115.0,3108.0,5937.0,4664.0,0.0,5470.0,7274.0,5485.0,7294.0,5.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8211.0,5602.0,5881.0,885.0,4092.0,0.0,8661.0,3813.0,0.0,626.0,0.0,411.0,870.0,0.0,8309.0,1390.0,6530.0,4527.0,7194.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,1115.0,219.0,0.0,0.0,0.0,0.0,3897.0,4474.0,0.0,5505.0,2878.0,4814.0,7277.0,4.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6739.0,0.0,0.0,384.0,544.0,0.0,8748.0,6463.0,1145.0,0.0,0.0,0.0,384.0,0.0,0.0,1148.0,5371.0,6829.0,7295.0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5589.0,5363.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,5760.0,0.0,6980.0,6785.0,4.0
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5957.0,4660.0,945.0,1336.0,430.0,0.0,7714.0,8115.0,1725.0,2262.0,3184.0,5840.0,2800.0,0.0,3765.0,7486.0,6051.0,5185.0,7579.0,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4517.0,6391.0,826.0,7720.0,7950.0,0.0,5437.0,2533.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,5673.0,6084.0,6900.0,6727.0,4.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8008.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,266.0,9263.0,2436.0,0.0,6733.0,3994.0,2396.0,7148.0,3.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5403.0,1394.0,0.0,0.0,0.0,0.0,2320.0,0.0,0.0,0.0,1387.0,0.0,9248.0,1320.0,7484.0,7674.0,6561.0,1025.0,7077.0,4.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7076.0,384.0,1800.0,1172.0,7776.0,0.0,963.0,754.0,0.0,0.0,0.0,0.0,8849.0,3730.0,8103.0,6520.0,6810.0,7038.0,7164.0,4.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7905.0,236.0,686.0,9022.0,8730.0,303.0,5991.0,3462.0,8862.0,692.0,505.0,1117.0,927.0,1372.0,6315.0,7013.0,4789.0,7300.0,6865.0,4.0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6498.0,993.0,0.0,5860.0,3760.0,0.0,7692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,6038.0,2536.0,7087.0,4.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6180.0,1077.0,0.0,0.0,8148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,651.0,7004.0,7556.0,0.0,1780.0,5681.0,4.0
